ldf_num,condition,partnersExposure,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,action
11,100_30,2,toma,1,30,100,70,0,1,TRUE,0.612225058736175,1,speak,100,speak
11,100_30,2,toma,1,30,100,70,0,1,TRUE,0.612225058736175,2,speak,100,speak
11,100_30,2,toma,1,30,100,70,0,1,TRUE,0.612225058736175,3,speak,100,speak
11,100_30,2,wug,1,30,100,70,0,0,FALSE,0.612225058736175,1,point,30,point
11,100_30,2,wug,1,30,100,70,0,0,FALSE,0.612225058736175,2,point,30,point
11,100_30,2,wug,1,30,100,70,0,0,FALSE,0.612225058736175,3,point,30,point
12,100_30,2,blicket,1,30,100,70,0,0,FALSE,0.1296794035997465,1,point,30,point
12,100_30,2,blicket,1,30,100,70,0,0,FALSE,0.1296794035997465,2,point,30,point
12,100_30,2,blicket,1,30,100,70,0,0,FALSE,0.1296794035997465,3,point,30,point
12,100_30,2,dax,4,30,100,70,0,0,FALSE,0.1296794035997465,1,point,30,point
12,100_30,2,dax,4,30,100,70,0,0,FALSE,0.1296794035997465,2,point,30,point
12,100_30,2,dax,4,30,100,70,0,0,FALSE,0.1296794035997465,3,point,30,point
12,100_30,2,fep,1,30,100,70,0,0,FALSE,0.1296794035997465,1,point,30,point
12,100_30,2,fep,1,30,100,70,0,0,FALSE,0.1296794035997465,2,point,30,point
12,100_30,2,fep,1,30,100,70,0,0,FALSE,0.1296794035997465,3,point,30,point
12,100_30,2,gazzer,4,30,100,70,0,0,FALSE,0.1296794035997465,1,point,30,point
12,100_30,2,gazzer,4,30,100,70,0,0,FALSE,0.1296794035997465,2,point,30,point
12,100_30,2,gazzer,4,30,100,70,0,0,FALSE,0.1296794035997465,3,point,30,point
12,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.1296794035997465,1,point,30,point
12,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.1296794035997465,2,point,30,point
12,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.1296794035997465,3,point,30,point
12,100_30,2,kreeb,2,30,100,70,0,0,FALSE,0.1296794035997465,1,point,30,point
12,100_30,2,kreeb,2,30,100,70,0,0,FALSE,0.1296794035997465,2,point,30,point
12,100_30,2,kreeb,2,30,100,70,0,0,FALSE,0.1296794035997465,3,point,30,point
12,100_30,2,manu,2,30,100,70,0,0,FALSE,0.1296794035997465,1,point,30,point
12,100_30,2,manu,2,30,100,70,0,0,FALSE,0.1296794035997465,2,point,30,point
12,100_30,2,manu,2,30,100,70,0,0,FALSE,0.1296794035997465,3,point,30,point
12,100_30,2,toma,2,30,100,70,0,1,TRUE,0.1296794035997465,1,point,30,speak
12,100_30,2,toma,2,30,100,70,0,1,TRUE,0.1296794035997465,2,point,30,teach
12,100_30,2,toma,2,30,100,70,0,1,TRUE,0.1296794035997465,3,point,30,speak
12,100_30,2,wug,4,30,100,70,0,1,TRUE,0.1296794035997465,1,point,30,speak
12,100_30,2,wug,4,30,100,70,0,1,TRUE,0.1296794035997465,2,point,30,teach
12,100_30,2,wug,4,30,100,70,0,1,TRUE,0.1296794035997465,3,point,30,speak
13,100_30,2,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,1,point,30,point
13,100_30,2,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,2,point,30,point
13,100_30,2,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,3,point,30,point
13,100_30,2,dax,4,30,100,70,0,1,TRUE,0.1332431580382871,1,speak,100,teach
13,100_30,2,dax,4,30,100,70,0,1,TRUE,0.1332431580382871,2,speak,100,speak
13,100_30,2,dax,4,30,100,70,0,1,TRUE,0.1332431580382871,3,speak,100,speak
13,100_30,2,fep,4,30,100,70,0,0,FALSE,0.1332431580382871,1,point,30,point
13,100_30,2,fep,4,30,100,70,0,0,FALSE,0.1332431580382871,2,point,30,point
13,100_30,2,fep,4,30,100,70,0,0,FALSE,0.1332431580382871,3,point,30,point
13,100_30,2,gazzer,2,30,100,70,0,0,FALSE,0.1332431580382871,1,point,30,point
13,100_30,2,gazzer,2,30,100,70,0,0,FALSE,0.1332431580382871,2,point,30,point
13,100_30,2,gazzer,2,30,100,70,0,0,FALSE,0.1332431580382871,3,point,30,point
13,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,1,point,30,point
13,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,2,point,30,point
13,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,3,point,30,point
13,100_30,2,kreeb,4,30,100,70,0,1,TRUE,0.1332431580382871,1,speak,100,teach
13,100_30,2,kreeb,4,30,100,70,0,1,TRUE,0.1332431580382871,2,speak,100,teach
13,100_30,2,kreeb,4,30,100,70,0,1,TRUE,0.1332431580382871,3,speak,100,speak
13,100_30,2,manu,2,30,100,70,0,0,FALSE,0.1332431580382871,1,point,30,point
13,100_30,2,manu,2,30,100,70,0,0,FALSE,0.1332431580382871,2,point,30,point
13,100_30,2,manu,2,30,100,70,0,0,FALSE,0.1332431580382871,3,point,30,point
13,100_30,2,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,1,point,30,point
13,100_30,2,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,2,point,30,point
13,100_30,2,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,3,point,30,point
13,100_30,2,wug,1,30,100,70,0,0,FALSE,0.1332431580382871,1,point,30,point
13,100_30,2,wug,1,30,100,70,0,0,FALSE,0.1332431580382871,2,point,30,point
13,100_30,2,wug,1,30,100,70,0,0,FALSE,0.1332431580382871,3,point,30,point
14,100_30,2,blicket,2,30,100,70,0,1,TRUE,0.4748379096237692,1,speak,100,speak
14,100_30,2,blicket,2,30,100,70,0,1,TRUE,0.4748379096237692,2,point,30,speak
14,100_30,2,blicket,2,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,point
14,100_30,2,dax,2,30,100,70,0,1,TRUE,0.4748379096237692,1,speak,100,speak
14,100_30,2,dax,2,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
14,100_30,2,dax,2,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,teach
14,100_30,2,fep,4,30,100,70,0,1,TRUE,0.4748379096237692,1,speak,100,speak
14,100_30,2,fep,4,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
14,100_30,2,fep,4,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,speak
14,100_30,2,gazzer,1,30,100,70,0,1,TRUE,0.4748379096237692,1,speak,100,speak
14,100_30,2,gazzer,1,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
14,100_30,2,gazzer,1,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,speak
14,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.4748379096237692,1,point,30,point
14,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.4748379096237692,2,point,30,point
14,100_30,2,kiv,1,30,100,70,0,0,FALSE,0.4748379096237692,3,point,30,point
14,100_30,2,kreeb,2,30,100,70,0,0,FALSE,0.4748379096237692,1,speak,0,point
14,100_30,2,kreeb,2,30,100,70,0,0,FALSE,0.4748379096237692,2,point,30,point
14,100_30,2,kreeb,2,30,100,70,0,0,FALSE,0.4748379096237692,3,point,30,point
14,100_30,2,manu,1,30,100,70,0,0,FALSE,0.4748379096237692,1,point,30,point
14,100_30,2,manu,1,30,100,70,0,0,FALSE,0.4748379096237692,2,point,30,point
14,100_30,2,manu,1,30,100,70,0,0,FALSE,0.4748379096237692,3,point,30,point
14,100_30,2,toma,4,30,100,70,0,1,TRUE,0.4748379096237692,1,point,30,speak
14,100_30,2,toma,4,30,100,70,0,1,TRUE,0.4748379096237692,2,point,30,speak
14,100_30,2,toma,4,30,100,70,0,1,TRUE,0.4748379096237692,3,point,30,speak
14,100_30,2,wug,4,30,100,70,0,1,TRUE,0.4748379096237692,1,speak,100,speak
14,100_30,2,wug,4,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
14,100_30,2,wug,4,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,teach
15,100_30,2,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
15,100_30,2,dax,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,dax,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,dax,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,point
15,100_30,2,fep,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,fep,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,fep,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
15,100_30,2,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,teach
15,100_30,2,kiv,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,kiv,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,kiv,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
15,100_30,2,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,teach
15,100_30,2,manu,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,manu,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,manu,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
15,100_30,2,toma,1,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
15,100_30,2,toma,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,toma,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
15,100_30,2,wug,1,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,point
15,100_30,2,wug,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
15,100_30,2,wug,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,blicket,1,30,100,70,0,1,TRUE,0.9072033473374291,1,point,30,point
17,100_30,2,blicket,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,teach
17,100_30,2,blicket,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,dax,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,point
17,100_30,2,dax,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,teach
17,100_30,2,dax,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,fep,1,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
17,100_30,2,fep,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,teach
17,100_30,2,fep,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,gazzer,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
17,100_30,2,gazzer,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
17,100_30,2,gazzer,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,point
17,100_30,2,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,0,teach
17,100_30,2,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,3,point,30,teach
17,100_30,2,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,teach
17,100_30,2,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
17,100_30,2,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,manu,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,point
17,100_30,2,manu,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
17,100_30,2,manu,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,toma,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
17,100_30,2,toma,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
17,100_30,2,toma,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
17,100_30,2,wug,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,100,speak
17,100_30,2,wug,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,teach
17,100_30,2,wug,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
18,80_50,1,blicket,4,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,80,speak
18,80_50,1,blicket,4,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,speak
18,80_50,1,blicket,4,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,speak
18,80_50,1,dax,4,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,80,speak
18,80_50,1,dax,4,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,speak
18,80_50,1,dax,4,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,point
18,80_50,1,fep,1,50,80,50,20,0,FALSE,0.7453306998633268,1,point,50,point
18,80_50,1,fep,1,50,80,50,20,0,FALSE,0.7453306998633268,2,point,50,point
18,80_50,1,fep,1,50,80,50,20,0,FALSE,0.7453306998633268,3,point,50,point
18,80_50,1,gazzer,4,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,80,speak
18,80_50,1,gazzer,4,50,80,50,20,1,TRUE,0.7453306998633268,2,teach,30,speak
18,80_50,1,gazzer,4,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,teach
18,80_50,1,kiv,1,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,80,speak
18,80_50,1,kiv,1,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,teach
18,80_50,1,kiv,1,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,point
18,80_50,1,kreeb,2,50,80,50,20,1,TRUE,0.7453306998633268,1,point,50,speak
18,80_50,1,kreeb,2,50,80,50,20,1,TRUE,0.7453306998633268,2,point,50,point
18,80_50,1,kreeb,2,50,80,50,20,1,TRUE,0.7453306998633268,3,point,50,teach
18,80_50,1,manu,1,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,-20,teach
18,80_50,1,manu,1,50,80,50,20,1,TRUE,0.7453306998633268,2,point,50,teach
18,80_50,1,manu,1,50,80,50,20,1,TRUE,0.7453306998633268,3,point,50,speak
18,80_50,1,toma,2,50,80,50,20,1,TRUE,0.7453306998633268,1,teach,30,speak
18,80_50,1,toma,2,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,speak
18,80_50,1,toma,2,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,speak
18,80_50,1,wug,2,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,-20,teach
18,80_50,1,wug,2,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,-20,speak
18,80_50,1,wug,2,50,80,50,20,1,TRUE,0.7453306998633268,3,teach,30,point
19,80_50,1,blicket,4,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,80,point
19,80_50,1,blicket,4,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,speak
19,80_50,1,blicket,4,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,point
19,80_50,1,dax,4,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,80,speak
19,80_50,1,dax,4,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,speak
19,80_50,1,dax,4,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,teach
19,80_50,1,fep,1,50,80,50,20,0,FALSE,0.7453306998633268,1,point,50,point
19,80_50,1,fep,1,50,80,50,20,0,FALSE,0.7453306998633268,2,point,50,point
19,80_50,1,fep,1,50,80,50,20,0,FALSE,0.7453306998633268,3,point,50,point
19,80_50,1,gazzer,2,50,80,50,20,1,TRUE,0.7453306998633268,1,point,50,teach
19,80_50,1,gazzer,2,50,80,50,20,1,TRUE,0.7453306998633268,2,point,50,point
19,80_50,1,gazzer,2,50,80,50,20,1,TRUE,0.7453306998633268,3,point,50,speak
19,80_50,1,kiv,4,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,80,point
19,80_50,1,kiv,4,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,point
19,80_50,1,kiv,4,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,80,speak
19,80_50,1,kreeb,2,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,-20,speak
19,80_50,1,kreeb,2,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,-20,point
19,80_50,1,kreeb,2,50,80,50,20,1,TRUE,0.7453306998633268,3,speak,-20,point
19,80_50,1,manu,1,50,80,50,20,1,TRUE,0.7453306998633268,1,speak,-20,teach
19,80_50,1,manu,1,50,80,50,20,1,TRUE,0.7453306998633268,2,point,50,speak
19,80_50,1,manu,1,50,80,50,20,1,TRUE,0.7453306998633268,3,point,50,point
19,80_50,1,toma,1,50,80,50,20,1,TRUE,0.7453306998633268,1,point,50,teach
19,80_50,1,toma,1,50,80,50,20,1,TRUE,0.7453306998633268,2,speak,80,point
19,80_50,1,toma,1,50,80,50,20,1,TRUE,0.7453306998633268,3,point,50,speak
19,80_50,1,wug,2,50,80,50,20,1,TRUE,0.7453306998633268,1,point,50,speak
19,80_50,1,wug,2,50,80,50,20,1,TRUE,0.7453306998633268,2,point,50,point
19,80_50,1,wug,2,50,80,50,20,1,TRUE,0.7453306998633268,3,point,50,teach
20,80_50,1,blicket,1,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
20,80_50,1,blicket,1,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
20,80_50,1,blicket,1,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
20,80_50,1,dax,2,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
20,80_50,1,dax,2,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
20,80_50,1,dax,2,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
20,80_50,1,fep,4,50,80,50,20,1,TRUE,0.1332431580382871,1,point,50,teach
20,80_50,1,fep,4,50,80,50,20,1,TRUE,0.1332431580382871,2,point,50,teach
20,80_50,1,fep,4,50,80,50,20,1,TRUE,0.1332431580382871,3,point,50,speak
20,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
20,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
20,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
20,80_50,1,kiv,2,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
20,80_50,1,kiv,2,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
20,80_50,1,kiv,2,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
20,80_50,1,kreeb,1,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
20,80_50,1,kreeb,1,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
20,80_50,1,kreeb,1,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
20,80_50,1,manu,1,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
20,80_50,1,manu,1,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
20,80_50,1,manu,1,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
20,80_50,1,toma,4,50,80,50,20,1,TRUE,0.1332431580382871,1,point,50,teach
20,80_50,1,toma,4,50,80,50,20,1,TRUE,0.1332431580382871,2,point,50,speak
20,80_50,1,toma,4,50,80,50,20,1,TRUE,0.1332431580382871,3,point,50,speak
20,80_50,1,wug,4,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
20,80_50,1,wug,4,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
20,80_50,1,wug,4,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
22,80_50,1,blicket,1,50,80,50,20,0,FALSE,0.2929389808495691,1,point,50,point
22,80_50,1,blicket,1,50,80,50,20,0,FALSE,0.2929389808495691,2,point,50,point
22,80_50,1,blicket,1,50,80,50,20,0,FALSE,0.2929389808495691,3,point,50,point
22,80_50,1,dax,2,50,80,50,20,0,FALSE,0.2929389808495691,1,point,50,point
22,80_50,1,dax,2,50,80,50,20,0,FALSE,0.2929389808495691,2,speak,-20,point
22,80_50,1,dax,2,50,80,50,20,0,FALSE,0.2929389808495691,3,point,50,point
22,80_50,1,fep,4,50,80,50,20,1,TRUE,0.2929389808495691,1,point,50,speak
22,80_50,1,fep,4,50,80,50,20,1,TRUE,0.2929389808495691,2,point,50,point
22,80_50,1,fep,4,50,80,50,20,1,TRUE,0.2929389808495691,3,point,50,point
22,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.2929389808495691,1,point,50,point
22,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.2929389808495691,2,point,50,point
22,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.2929389808495691,3,point,50,point
22,80_50,1,kiv,4,50,80,50,20,1,TRUE,0.2929389808495691,1,speak,80,speak
22,80_50,1,kiv,4,50,80,50,20,1,TRUE,0.2929389808495691,2,speak,80,point
22,80_50,1,kiv,4,50,80,50,20,1,TRUE,0.2929389808495691,3,point,50,teach
22,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.2929389808495691,1,speak,-20,teach
22,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.2929389808495691,2,point,50,speak
22,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.2929389808495691,3,point,50,speak
22,80_50,1,manu,1,50,80,50,20,0,FALSE,0.2929389808495691,1,speak,-20,point
22,80_50,1,manu,1,50,80,50,20,0,FALSE,0.2929389808495691,2,point,50,point
22,80_50,1,manu,1,50,80,50,20,0,FALSE,0.2929389808495691,3,point,50,point
22,80_50,1,toma,1,50,80,50,20,0,FALSE,0.2929389808495691,1,point,50,point
22,80_50,1,toma,1,50,80,50,20,0,FALSE,0.2929389808495691,2,point,50,point
22,80_50,1,toma,1,50,80,50,20,0,FALSE,0.2929389808495691,3,point,50,point
22,80_50,1,wug,2,50,80,50,20,1,TRUE,0.2929389808495691,1,point,50,teach
22,80_50,1,wug,2,50,80,50,20,1,TRUE,0.2929389808495691,2,point,50,speak
22,80_50,1,wug,2,50,80,50,20,1,TRUE,0.2929389808495691,3,point,50,point
23,80_50,1,blicket,2,50,80,50,20,1,TRUE,0.612225058736175,1,point,50,teach
23,80_50,1,blicket,2,50,80,50,20,1,TRUE,0.612225058736175,2,point,50,speak
23,80_50,1,blicket,2,50,80,50,20,1,TRUE,0.612225058736175,3,point,50,speak
23,80_50,1,dax,2,50,80,50,20,1,TRUE,0.612225058736175,1,point,50,point
23,80_50,1,dax,2,50,80,50,20,1,TRUE,0.612225058736175,2,speak,-20,speak
23,80_50,1,dax,2,50,80,50,20,1,TRUE,0.612225058736175,3,point,50,speak
23,80_50,1,fep,4,50,80,50,20,1,TRUE,0.612225058736175,1,point,50,speak
23,80_50,1,fep,4,50,80,50,20,1,TRUE,0.612225058736175,2,point,50,speak
23,80_50,1,fep,4,50,80,50,20,1,TRUE,0.612225058736175,3,point,50,speak
23,80_50,1,gazzer,4,50,80,50,20,1,TRUE,0.612225058736175,1,speak,80,speak
23,80_50,1,gazzer,4,50,80,50,20,1,TRUE,0.612225058736175,2,speak,80,speak
23,80_50,1,gazzer,4,50,80,50,20,1,TRUE,0.612225058736175,3,speak,80,speak
23,80_50,1,kiv,2,50,80,50,20,1,TRUE,0.612225058736175,1,point,50,speak
23,80_50,1,kiv,2,50,80,50,20,1,TRUE,0.612225058736175,2,point,50,point
23,80_50,1,kiv,2,50,80,50,20,1,TRUE,0.612225058736175,3,point,50,point
23,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.612225058736175,1,point,50,speak
23,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.612225058736175,2,point,50,speak
23,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.612225058736175,3,point,50,point
23,80_50,1,manu,1,50,80,50,20,0,FALSE,0.612225058736175,1,speak,-20,point
23,80_50,1,manu,1,50,80,50,20,0,FALSE,0.612225058736175,2,speak,-20,point
23,80_50,1,manu,1,50,80,50,20,0,FALSE,0.612225058736175,3,point,50,point
23,80_50,1,toma,1,50,80,50,20,1,TRUE,0.612225058736175,1,speak,80,speak
23,80_50,1,toma,1,50,80,50,20,1,TRUE,0.612225058736175,2,speak,80,speak
23,80_50,1,toma,1,50,80,50,20,1,TRUE,0.612225058736175,3,speak,80,speak
23,80_50,1,wug,1,50,80,50,20,0,FALSE,0.612225058736175,1,point,50,point
23,80_50,1,wug,1,50,80,50,20,0,FALSE,0.612225058736175,2,speak,-20,point
23,80_50,1,wug,1,50,80,50,20,0,FALSE,0.612225058736175,3,point,50,point
24,80_50,1,blicket,2,50,80,50,20,1,TRUE,0.3193799468821438,1,point,50,speak
24,80_50,1,blicket,2,50,80,50,20,1,TRUE,0.3193799468821438,2,point,50,speak
24,80_50,1,blicket,2,50,80,50,20,1,TRUE,0.3193799468821438,3,point,50,speak
24,80_50,1,dax,4,50,80,50,20,0,FALSE,0.3193799468821438,1,point,50,point
24,80_50,1,dax,4,50,80,50,20,0,FALSE,0.3193799468821438,2,point,50,point
24,80_50,1,dax,4,50,80,50,20,0,FALSE,0.3193799468821438,3,point,50,point
24,80_50,1,fep,2,50,80,50,20,0,FALSE,0.3193799468821438,1,point,50,point
24,80_50,1,fep,2,50,80,50,20,0,FALSE,0.3193799468821438,2,point,50,point
24,80_50,1,fep,2,50,80,50,20,0,FALSE,0.3193799468821438,3,point,50,point
24,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.3193799468821438,1,point,50,point
24,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.3193799468821438,2,point,50,point
24,80_50,1,gazzer,2,50,80,50,20,0,FALSE,0.3193799468821438,3,point,50,point
24,80_50,1,kiv,1,50,80,50,20,0,FALSE,0.3193799468821438,1,point,50,point
24,80_50,1,kiv,1,50,80,50,20,0,FALSE,0.3193799468821438,2,point,50,point
24,80_50,1,kiv,1,50,80,50,20,0,FALSE,0.3193799468821438,3,point,50,point
24,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.3193799468821438,1,point,50,speak
24,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.3193799468821438,2,point,50,speak
24,80_50,1,kreeb,4,50,80,50,20,1,TRUE,0.3193799468821438,3,point,50,speak
24,80_50,1,manu,1,50,80,50,20,1,TRUE,0.3193799468821438,1,point,50,teach
24,80_50,1,manu,1,50,80,50,20,1,TRUE,0.3193799468821438,2,point,50,speak
24,80_50,1,manu,1,50,80,50,20,1,TRUE,0.3193799468821438,3,point,50,speak
24,80_50,1,toma,1,50,80,50,20,1,TRUE,0.3193799468821438,1,point,50,speak
24,80_50,1,toma,1,50,80,50,20,1,TRUE,0.3193799468821438,2,point,50,speak
