"","X1","ldf_num","phase","condition","partnersExposure","trialnum","score","partnerVocab","targetObjectName","exposureRate","realLabel","method","typedLabel","adjLabel","clickedObject","responseCorrect","partnerSelection","timestamp","duration","testCorrect","trueClickPoints","trueLabelPoints","toBeDropped","appearance","manipFail","usedEnglishLabels"
"5393",5393,200,"game","80_50","Perfect",20,50,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2009-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2009-600.jpg",16:01:00,1451,1,50,80,1,"Third",0,1
"5394",5394,200,"game","80_50","Perfect",21,50,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2025-600.jpg","2","kreeb","click",NA,NA,"kreeb",1,"2025-600.jpg",16:01:05,1315,0,50,80,1,"Third",0,1
"5395",5395,200,"game","80_50","Perfect",22,50,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2002-600.jpg","1","dax","click",NA,NA,"dax",1,"2002-600.jpg",16:01:09,1667,1,50,80,1,"Third",0,1
"5396",5396,200,"game","80_50","Perfect",23,50,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2023-600.jpg","1","manu","click",NA,NA,"manu",1,"2023-600.jpg",16:01:13,1716,0,50,80,1,"Third",0,1
"5397",5397,200,"game","80_50","Perfect",24,30,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2006-600.jpg","4","fep","label_click","fep","fep","fep",1,"2006-600.jpg",16:01:21,4097,1,50,80,1,"Third",0,1
"5398",5398,200,"game","80_50","Perfect",25,50,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2005-600.jpg","1","wug","click",NA,NA,"wug",1,"2005-600.jpg",16:01:26,1704,0,50,80,1,"Third",0,1
"5399",5399,200,"game","80_50","Perfect",26,50,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2007-600.jpg","4","toma","click",NA,NA,"toma",1,"2007-600.jpg",16:01:32,1547,0,50,80,1,"Third",0,1
"5400",5400,200,"game","80_50","Perfect",27,50,"c(""dax"", ""gazzer"", ""wug"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""toma"", ""blicket"")","2056-600.jpg","4","gazzer","click",NA,NA,"gazzer",1,"2056-600.jpg",16:01:39,1790,0,50,80,1,"Third",0,1
"5401",5401,201,"game","80_50","Perfect",1,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2023-600.jpg","2","dax","click",NA,NA,"dax",1,"2023-600.jpg",13:42:25,35508,0,50,80,0,"First",0,0
"5402",5402,201,"game","80_50","Perfect",2,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2006-600.jpg","1","fep","click",NA,NA,"fep",1,"2006-600.jpg",13:42:34,5022,0,50,80,0,"First",0,0
"5403",5403,201,"game","80_50","Perfect",3,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2001-600.jpg","1","wug","click",NA,NA,"wug",1,"2001-600.jpg",13:42:41,3929,0,50,80,0,"First",0,0
"5404",5404,201,"game","80_50","Perfect",4,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2007-600.jpg","1","kreeb","click",NA,NA,"kreeb",1,"2007-600.jpg",13:42:47,2752,0,50,80,0,"First",0,0
"5405",5405,201,"game","80_50","Perfect",5,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2023-600.jpg","2","dax","click",NA,NA,"dax",1,"2023-600.jpg",13:42:53,2191,0,50,80,0,"Second",0,0
"5406",5406,201,"game","80_50","Perfect",6,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2006-600.jpg","1","fep","click",NA,NA,"fep",1,"2006-600.jpg",13:43:00,2298,0,50,80,0,"Second",0,0
"5407",5407,201,"game","80_50","Perfect",7,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2001-600.jpg","1","wug","click",NA,NA,"wug",1,"2001-600.jpg",13:43:06,2880,0,50,80,0,"Second",0,0
"5408",5408,201,"game","80_50","Perfect",8,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2025-600.jpg","4","toma","click",NA,NA,"toma",1,"2025-600.jpg",13:43:11,2504,0,50,80,0,"First",0,0
"5409",5409,201,"game","80_50","Perfect",9,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2007-600.jpg","1","kreeb","click",NA,NA,"kreeb",1,"2007-600.jpg",13:43:17,2909,0,50,80,0,"Second",0,0
"5410",5410,201,"game","80_50","Perfect",10,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2009-600.jpg","4","blicket","click",NA,NA,"blicket",1,"2009-600.jpg",13:43:25,3705,0,50,80,0,"First",0,0
"5411",5411,201,"game","80_50","Perfect",11,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2002-600.jpg","4","gazzer","click",NA,NA,"gazzer",1,"2002-600.jpg",13:43:30,2150,0,50,80,0,"First",0,0
"5412",5412,201,"game","80_50","Perfect",12,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2009-600.jpg","4","blicket","click",NA,NA,"blicket",1,"2009-600.jpg",13:43:38,3115,0,50,80,0,"Second",0,0
"5413",5413,201,"game","80_50","Perfect",13,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2001-600.jpg","1","wug","click",NA,NA,"wug",1,"2001-600.jpg",13:43:44,2297,0,50,80,0,"Third",0,0
"5414",5414,201,"game","80_50","Perfect",14,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2056-600.jpg","2","manu","click",NA,NA,"manu",1,"2056-600.jpg",13:43:51,3396,1,50,80,0,"First",0,0
"5415",5415,201,"game","80_50","Perfect",15,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2005-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2005-600.jpg",13:43:59,3477,0,50,80,0,"First",0,0
"5416",5416,201,"game","80_50","Perfect",16,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2002-600.jpg","4","gazzer","click",NA,NA,"gazzer",1,"2002-600.jpg",13:44:06,2960,0,50,80,0,"Second",0,0
"5417",5417,201,"game","80_50","Perfect",17,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2005-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2005-600.jpg",13:44:12,2601,0,50,80,0,"Second",0,0
"5418",5418,201,"game","80_50","Perfect",18,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2056-600.jpg","2","manu","click",NA,NA,"manu",1,"2056-600.jpg",13:44:20,3257,1,50,80,0,"Second",0,0
"5419",5419,201,"game","80_50","Perfect",19,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2007-600.jpg","1","kreeb","click",NA,NA,"kreeb",1,"2007-600.jpg",13:44:31,6700,0,50,80,0,"Third",0,0
"5420",5420,201,"game","80_50","Perfect",20,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2025-600.jpg","4","toma","click",NA,NA,"toma",1,"2025-600.jpg",13:44:41,4671,0,50,80,0,"Second",0,0
"5421",5421,201,"game","80_50","Perfect",21,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2023-600.jpg","2","dax","click",NA,NA,"dax",1,"2023-600.jpg",13:44:51,3953,0,50,80,0,"Third",0,0
"5422",5422,201,"game","80_50","Perfect",22,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2006-600.jpg","1","fep","click",NA,NA,"fep",1,"2006-600.jpg",13:45:00,4506,0,50,80,0,"Third",0,0
"5423",5423,201,"game","80_50","Perfect",23,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2002-600.jpg","4","gazzer","click",NA,NA,"gazzer",1,"2002-600.jpg",13:45:08,2419,0,50,80,0,"Third",0,0
"5424",5424,201,"game","80_50","Perfect",24,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2025-600.jpg","4","toma","click",NA,NA,"toma",1,"2025-600.jpg",13:45:16,2820,0,50,80,0,"Third",0,0
"5425",5425,201,"game","80_50","Perfect",25,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2005-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2005-600.jpg",13:45:24,3880,0,50,80,0,"Third",0,0
"5426",5426,201,"game","80_50","Perfect",26,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2056-600.jpg","2","manu","click",NA,NA,"manu",1,"2056-600.jpg",13:45:31,3319,1,50,80,0,"Third",0,0
"5427",5427,201,"game","80_50","Perfect",27,50,"c(""blicket"", ""fep"", ""wug"", ""dax"", ""kreeb"", ""toma"", ""manu"", ""kiv"", ""gazzer"")","2009-600.jpg","4","blicket","click",NA,NA,"blicket",1,"2009-600.jpg",13:45:40,3467,0,50,80,0,"Third",0,0
"5428",5428,202,"game","80_50","Perfect",1,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2002-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2002-600.jpg",15:08:14,8950,1,50,80,0,"First",0,0
"5429",5429,202,"game","80_50","Perfect",2,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2001-600.jpg","2","manu","label","manu","manu",NA,1,"2001-600.jpg",15:08:28,7674,1,50,80,0,"First",0,0
"5430",5430,202,"game","80_50","Perfect",3,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2025-600.jpg","1","dax","label","dax","dax",NA,1,"2025-600.jpg",15:08:40,6239,1,50,80,0,"First",0,0
"5431",5431,202,"game","80_50","Perfect",4,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2056-600.jpg","1","kiv","label","kiv","kiv",NA,1,"2056-600.jpg",15:08:50,5379,1,50,80,0,"First",0,0
"5432",5432,202,"game","80_50","Perfect",5,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2005-600.jpg","4","toma","label","toma","toma",NA,1,"2005-600.jpg",15:08:58,4904,1,50,80,0,"First",0,0
"5433",5433,202,"game","80_50","Perfect",6,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2056-600.jpg","1","kiv","label","kiv","kiv",NA,1,"2056-600.jpg",15:09:09,7622,1,50,80,0,"Second",0,0
"5434",5434,202,"game","80_50","Perfect",7,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2009-600.jpg","4","kreeb","label","kreeb","kreeb",NA,1,"2009-600.jpg",15:09:19,6142,1,50,80,0,"First",0,0
"5435",5435,202,"game","80_50","Perfect",8,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2007-600.jpg","1","fep","label","fep","fep",NA,1,"2007-600.jpg",15:09:26,4926,1,50,80,0,"First",0,0
"5436",5436,202,"game","80_50","Perfect",9,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2009-600.jpg","4","kreeb","label","kreeb","kreeb",NA,1,"2009-600.jpg",15:09:35,5212,1,50,80,0,"Second",0,0
"5437",5437,202,"game","80_50","Perfect",10,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2023-600.jpg","2","wug","label","wug","wug",NA,1,"2023-600.jpg",15:09:43,5185,1,50,80,0,"First",0,0
"5438",5438,202,"game","80_50","Perfect",11,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2005-600.jpg","4","toma","label","toma","toma",NA,1,"2005-600.jpg",15:09:51,4910,1,50,80,0,"Second",0,0
"5439",5439,202,"game","80_50","Perfect",12,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2007-600.jpg","1","fep","label","fep","fep",NA,1,"2007-600.jpg",15:10:02,6439,1,50,80,0,"Second",0,0
"5440",5440,202,"game","80_50","Perfect",13,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2025-600.jpg","1","dax","label","dax","dax",NA,1,"2025-600.jpg",15:10:10,4355,1,50,80,0,"Second",0,0
"5441",5441,202,"game","80_50","Perfect",14,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2009-600.jpg","4","kreeb","label","kreeb","kreeb",NA,1,"2009-600.jpg",15:10:20,5496,1,50,80,0,"Third",0,0
"5442",5442,202,"game","80_50","Perfect",15,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2023-600.jpg","2","wug","label","wug","wug",NA,1,"2023-600.jpg",15:10:28,5347,1,50,80,0,"Second",0,0
"5443",5443,202,"game","80_50","Perfect",16,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2002-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2002-600.jpg",15:10:36,5242,1,50,80,0,"Second",0,0
"5444",5444,202,"game","80_50","Perfect",17,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2056-600.jpg","1","kiv","label","kiv","kiv",NA,1,"2056-600.jpg",15:10:47,4994,1,50,80,0,"Third",0,0
"5445",5445,202,"game","80_50","Perfect",18,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2007-600.jpg","1","fep","label","fep","fep",NA,1,"2007-600.jpg",15:10:55,4941,1,50,80,0,"Third",0,0
"5446",5446,202,"game","80_50","Perfect",19,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2005-600.jpg","4","toma","label","toma","toma",NA,1,"2005-600.jpg",15:11:06,7109,1,50,80,0,"Third",0,0
"5447",5447,202,"game","80_50","Perfect",20,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2006-600.jpg","2","gazzer","label","gazzer","gazzer",NA,1,"2006-600.jpg",15:11:17,7876,1,50,80,0,"First",0,0
"5448",5448,202,"game","80_50","Perfect",21,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2002-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2002-600.jpg",15:11:25,4315,1,50,80,0,"Third",0,0
"5449",5449,202,"game","80_50","Perfect",22,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2001-600.jpg","2","manu","label","manu","manu",NA,1,"2001-600.jpg",15:11:35,6159,1,50,80,0,"Second",0,0
"5450",5450,202,"game","80_50","Perfect",23,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2025-600.jpg","1","dax","label","dax","dax",NA,1,"2025-600.jpg",15:11:42,4707,1,50,80,0,"Third",0,0
"5451",5451,202,"game","80_50","Perfect",24,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2023-600.jpg","2","wug","label","wug","wug",NA,1,"2023-600.jpg",15:11:51,5294,1,50,80,0,"Third",0,0
"5452",5452,202,"game","80_50","Perfect",25,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2006-600.jpg","2","gazzer","label","gazzer","gazzer",NA,1,"2006-600.jpg",15:12:00,5262,1,50,80,0,"Second",0,0
"5453",5453,202,"game","80_50","Perfect",26,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2001-600.jpg","2","manu","label","manu","manu",NA,1,"2001-600.jpg",15:12:10,6160,1,50,80,0,"Third",0,0
"5454",5454,202,"game","80_50","Perfect",27,80,"c(""manu"", ""dax"", ""wug"", ""kiv"", ""fep"", ""gazzer"", ""toma"", ""kreeb"", ""blicket"")","2006-600.jpg","2","gazzer","label","gazzer","gazzer",NA,1,"2006-600.jpg",15:12:20,5570,1,50,80,0,"Third",0,0
"5455",5455,203,"game","80_50","Perfect",1,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2001-600.jpg","1","gazzer","label","gazzer","gazzer",NA,1,"2001-600.jpg",16:03:23,12707,1,50,80,0,"First",0,0
"5456",5456,203,"game","80_50","Perfect",2,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2023-600.jpg","1","kreeb","label","kreeb","kreeb",NA,1,"2023-600.jpg",16:03:39,9531,1,50,80,0,"First",0,0
"5457",5457,203,"game","80_50","Perfect",3,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2025-600.jpg","2","fep","label","fep","fep",NA,1,"2025-600.jpg",16:03:55,9908,1,50,80,0,"First",0,0
"5458",5458,203,"game","80_50","Perfect",4,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2005-600.jpg","2","kiv","label","kiv","kiv",NA,1,"2005-600.jpg",16:04:09,8734,1,50,80,0,"First",0,0
"5459",5459,203,"game","80_50","Perfect",5,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2056-600.jpg","4","wug","label","wug","wug",NA,1,"2056-600.jpg",16:04:22,7871,1,50,80,0,"First",0,0
"5460",5460,203,"game","80_50","Perfect",6,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2009-600.jpg","4","toma","label","toma","toma",NA,1,"2009-600.jpg",16:04:34,6687,1,50,80,0,"First",0,0
"5461",5461,203,"game","80_50","Perfect",7,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2023-600.jpg","1","kreeb","label","kreeb","kreeb",NA,1,"2023-600.jpg",16:04:49,8168,1,50,80,0,"Second",0,0
"5462",5462,203,"game","80_50","Perfect",8,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2025-600.jpg","2","fep","label","fep","fep",NA,1,"2025-600.jpg",16:05:01,8495,1,50,80,0,"Second",0,0
"5463",5463,203,"game","80_50","Perfect",9,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2002-600.jpg","1","blicket","label","blicket","blicket",NA,1,"2002-600.jpg",16:05:17,10203,1,50,80,0,"First",0,0
"5464",5464,203,"game","80_50","Perfect",10,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2007-600.jpg","2","manu","label","manu","manu",NA,1,"2007-600.jpg",16:05:29,8713,1,50,80,0,"First",0,0
"5465",5465,203,"game","80_50","Perfect",11,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2025-600.jpg","2","fep","label","fep","fep",NA,1,"2025-600.jpg",16:05:45,10583,1,50,80,0,"Third",0,0
"5466",5466,203,"game","80_50","Perfect",12,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2056-600.jpg","4","wug","label","wug","wug",NA,1,"2056-600.jpg",16:05:56,8444,1,50,80,0,"Second",0,0
"5467",5467,203,"game","80_50","Perfect",13,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2002-600.jpg","1","blicket","label","blicket","blicket",NA,1,"2002-600.jpg",16:06:11,9561,1,50,80,0,"Second",0,0
"5468",5468,203,"game","80_50","Perfect",14,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2007-600.jpg","2","manu","label","manu","manu",NA,1,"2007-600.jpg",16:06:27,9553,1,50,80,0,"Second",0,0
"5469",5469,203,"game","80_50","Perfect",15,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2006-600.jpg","4","dax","label","dax","dax",NA,1,"2006-600.jpg",16:06:39,7620,1,50,80,0,"First",0,0
"5470",5470,203,"game","80_50","Perfect",16,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2009-600.jpg","4","toma","label","toma","toma",NA,1,"2009-600.jpg",16:06:52,8395,1,50,80,0,"Second",0,0
"5471",5471,203,"game","80_50","Perfect",17,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2005-600.jpg","2","kiv","label","kiv","kiv",NA,1,"2005-600.jpg",16:07:04,7924,1,50,80,0,"Second",0,0
"5472",5472,203,"game","80_50","Perfect",18,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2023-600.jpg","1","kreeb","label","kreeb","kreeb",NA,1,"2023-600.jpg",16:07:16,8378,1,50,80,0,"Third",0,0
"5473",5473,203,"game","80_50","Perfect",19,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2001-600.jpg","1","gazzer","label","gazzer","gazzer",NA,1,"2001-600.jpg",16:07:29,9268,1,50,80,0,"Second",0,0
"5474",5474,203,"game","80_50","Perfect",20,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2007-600.jpg","2","manu","label","manu","manu",NA,1,"2007-600.jpg",16:07:43,8885,1,50,80,0,"Third",0,0
"5475",5475,203,"game","80_50","Perfect",21,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2006-600.jpg","4","dax","label","dax","dax",NA,1,"2006-600.jpg",16:07:54,7270,1,50,80,0,"Second",0,0
"5476",5476,203,"game","80_50","Perfect",22,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2005-600.jpg","2","kiv","label","kiv","kiv",NA,1,"2005-600.jpg",16:08:06,7001,1,50,80,0,"Third",0,0
"5477",5477,203,"game","80_50","Perfect",23,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2002-600.jpg","1","blicket","label","blicket","blicket",NA,1,"2002-600.jpg",16:08:21,10774,1,50,80,0,"Third",0,0
"5478",5478,203,"game","80_50","Perfect",24,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2006-600.jpg","4","dax","label","dax","dax",NA,1,"2006-600.jpg",16:08:33,7481,1,50,80,0,"Third",0,0
"5479",5479,203,"game","80_50","Perfect",25,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2056-600.jpg","4","wug","label","wug","wug",NA,1,"2056-600.jpg",16:08:44,8372,1,50,80,0,"Third",0,0
"5480",5480,203,"game","80_50","Perfect",26,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2009-600.jpg","4","toma","label","toma","toma",NA,1,"2009-600.jpg",16:08:56,8312,1,50,80,0,"Third",0,0
"5481",5481,203,"game","80_50","Perfect",27,80,"c(""fep"", ""gazzer"", ""kreeb"", ""blicket"", ""kiv"", ""wug"", ""dax"", ""manu"", ""toma"")","2001-600.jpg","1","gazzer","label","gazzer","gazzer",NA,1,"2001-600.jpg",16:09:12,11828,1,50,80,0,"Third",0,0
"5482",5482,204,"game","80_50","Perfect",1,30,"c(""kreeb"", ""fep"", ""dax"", ""blicket"", ""wug"", ""manu"", ""toma"", ""gazzer"", ""kiv"")","2009-600.jpg","2","kreeb","label_click","kreeb","kreeb","kreeb",1,"2009-600.jpg",15:56:23,7504,1,50,80,0,"First",0,0
"5483",5483,204,"game","80_50","Perfect",2,50,"c(""kreeb"", ""fep"", ""dax"", ""blicket"", ""wug"", ""manu"", ""toma"", ""gazzer"", ""kiv"")","2007-600.jpg","1","toma","click",NA,NA,"toma",1,"2007-600.jpg",15:56:35,6717,0,50,80,0,"First",0,0
